Gene	O442	O443	O444	O445	O447	O448
Muc6	0.0	0.0	0.0	0.0	0.0	0.0
Mucl1	0.0	0.0	0.0	0.0	0.0	0.0
Mucl2	0.0	0.0	0.0	0.0	0.0	0.0
Mucl3	0.0	0.0	0.0	0.0	0.0	0.0
Mug-ps1	0.0	0.0	0.0	0.0	0.0	0.0
Mug1	0.0	0.0	0.0	0.0	0.0	0.0
Mug2	0.0	0.0	0.0	0.0	0.0	0.0
Mug4-ps	0.0	0.0	0.0	0.0	0.0	0.0
Mul1	0.09620110000000001	25.5547	0.0	8.99006	0.0	0.387861
Mum1	82.418632	23.908578	0.54720501	4.355173000000001	0.945651	147.66950483999997
Mum1l1	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps1	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps10	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps11	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps12	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps13	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps14	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps15	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps16	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps17	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps18	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps19	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps2	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps20	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps21	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps22	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps23	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps24	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps26	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps28	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps29	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps3	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps4	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps5	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps6	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps7	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps8	0.0	0.0	0.0	0.0	0.0	0.0
Mup-ps9	0.0	0.0	0.0	0.0	0.0	0.0
Mup1	0.0	0.0	0.0	0.0	0.0	0.0
Mup10	0.0	0.0	0.0	0.0	0.0	0.0
Mup11	0.0	0.0	0.0	0.0	0.0	0.0
Mup12	0.0	0.0	0.0	0.0	0.0	0.0
Mup13	0.0	0.0	0.0	0.0	0.0	0.0
Mup14	0.0	0.0	0.0	0.0	0.0	0.0
Mup15	0.0	0.0	0.0	0.0	0.0	0.0
Mup16	0.0	0.0	0.0	0.0	0.0	0.0
Mup17	0.0	0.0	0.0	0.0	0.0	0.0
Mup18	0.0	0.0	0.0	0.0	0.0	0.0
Mup19	0.0	0.0	0.0	0.0	0.0	0.0
Mup2	0.0	0.0	0.0	0.0	0.0	0.0
Mup20	0.0	0.0	0.0	0.0	0.0	0.0
Mup21	0.0	0.0	0.0	0.0	0.0	0.0
Mup3	0.0	0.0	0.0	0.0	0.0	0.0
Mup4	0.0	0.0	0.0	0.0	0.0	0.0
Mup5	0.0	0.0	0.0	0.0	0.0	0.0
Mup6	0.0	0.0	0.0	0.0	0.0	0.0
Mup7	0.0	1.00486	0.0	0.0	0.0	0.0
Mup8	0.0	0.0	0.0	0.0	0.0	0.0
Mup9	0.0	0.0	0.0	0.0	0.0	0.0
Mus81	0.0	127.426	0.0	0.0	0.0	0.0
Musk	0.21886641017	0.048380864602	0.0866756978	0.0	0.0	0.0
Mustn1	0.0	82.9279	0.0	51.6247	64.3435	0.0
Mut	0.0	0.5932470000000001	8.54177	0.044629	0.0	0.0
Mutyh	0.0	0.0	0.0	0.0	24.585	0.0
Mvb12a	0.0	176.5709	0.0	0.0	2.97148	230.5498
Mvb12b	0.0	0.0	0.0	53.14628	0.0	0.047051499999999996
Mvd	0.0	0.0	0.0	0.0	0.0	0.0
Mvk	0.0	0.0718148	72.39381	75.04119	0.268705	0.0
Mvp	0.0	1.6534	2.41433	0.0	0.27218600000000004	0.0
Mx1	0.0	0.0	0.0	0.0	0.0	0.0
Mx2	0.0	0.0	0.0	0.0	0.0	0.0
Mxd1	0.0	0.06322180000000001	0.0	0.0	0.0	0.0
Mxd3	0.0	0.0	0.0	0.0	0.0	0.0
Mxd4	0.64689	0.08408099999999999	0.6613680000000001	0.8432569999999999	14.4868	0.869295
Mxi1	0.144952	0.0643378	0.0	0.0	71.6365	52.390900018662705
Mxra7	0.0	1.66862	0.0	70.5946	0.0	0.0
Mxra8	0.0	0.485939	0.0	0.0	0.0	0.0
Myadm	4.35511	34.0284234	0.1639893	1.20231	59.748965999999996	0.0
Myadml2	0.0	0.0	0.0	0.250163	0.0	0.0
Myb	0.0	1.35276	0.268316	0.0	4.00995	0.0
Mybbp1a	0.0	0.0	0.0	0.0	0.0	136.42851000000002
Mybl1	1.56836	0.031225799999999998	0.111943	0.06415900000000001	14.956143599999999	0.0
Mybl2	0.0	0.0	0.0	0.0	0.0	0.0
Mybpc1	0.0	123.51769999999999	0.0	95.5779	265.0931	0.0
Mybpc2	0.0	0.0	0.0	0.0	0.0	0.0
Mybpc3	0.0	0.0	0.0	0.0	0.0	0.0
Mybph	0.0	0.0	0.0	0.0	0.0	0.0
Mybphl	0.0	0.0	0.0	0.0	0.0	0.0
Myc	0.0	0.0	0.0	22.09678	0.0	120.2212
Mycbp	0.27324	20.968420000000002	0.0	51.6424	409.386	0.0
Mycbp2	7.61338	47.893346	507.06352000000004	26.872860000000003	4.46232	0.09210180000000001
Mycbpap	0.0	30.39824	0.0	0.0	0.0	0.0
Mycl	0.0	0.0	0.0	0.0	0.0	172.54
Mycn	0.0	0.0	0.11795599999999999	0.0	0.0	0.0
Mycs	0.0	0.0	0.0	0.0	0.0	0.0
Myct1	0.0	0.0	0.0	0.0	0.0	0.0
Myd88	0.0	0.0	0.0	0.183436	0.0	0.0
Mydgf	0.0	1.56628	0.18600999999999998	0.290603	139.691	0.804034
Myef2	241.94559999999998	52.179159999999996	48.233790000000006	1.96319725	156.493	21.4637
Myf5	0.0	0.0	0.0	0.0	0.0	0.0
Myf6	0.0	0.0	0.0	0.0	0.0	0.0
Myg1	401.40468	148.862	0.0	0.0	90.608861	0.0
Myh1	0.0	0.0	0.0	0.0	0.0	0.0
Myh10	0.0	61.702701899999994	0.0	80.3866434	0.0	110.4504356
Myh11	0.0	0.0	0.0	0.0	0.0	0.0
Myh13	0.0	0.0	0.0	0.027181099999999996	0.0	0.0
Myh14	0.0	0.047965522429	0.0	2.2974799999999997	0.0	0.0576566
Myh15	0.0	0.0	0.0	0.0	0.0	0.0
Myh2	0.0	0.0	0.0	0.0	0.0	0.0
Myh3	0.0	0.0	0.0	0.0	0.0	0.0
Myh4	0.0	0.0	0.0	0.0	0.0	0.0786402
Myh6	0.0	0.0	0.0	0.0	0.0	0.0
Myh7	1.346111	0.0	0.0	0.0	0.0	0.0
Myh7b	0.0	0.0	0.0	0.0	0.0	67.0895
Myh8	0.0	0.24459699999999998	0.0	0.0	0.0	0.0
Myh9	0.13801	7.210839999999999	0.404402	0.315181	0.05258430000000001	0.061753999999999996
Myl1	0.0	0.0	0.0	0.0	0.0	0.0
Myl10	0.0	0.0	0.0	0.0	0.648841	0.0
Myl12a	0.609324	135.5891	0.0	0.0	0.337663	0.0
Myl12b	1439.819	612.4600630000001	0.0	1055.9236	1001.0048000000002	461.19279
Myl2	0.0	155.88819999999998	0.0	0.0	0.0	0.0
Myl3	0.0	0.0	0.0	0.0	0.0	0.0
Myl4	0.0	0.0	0.0	0.0	0.0	0.0
Myl6	1330.6944700000001	1976.0830500000002	2288.0884229000003	880.09047	1564.1296070000003	1389.49944
Myl6b	0.0	0.0	0.36183899999999997	0.0	0.0	0.0
Myl7	0.0	0.0	0.0	0.0	0.0	0.0
Myl9	0.0	0.0	0.0	0.0	0.0	0.0
Mylf-ps	0.0	0.0	0.0	0.0	0.0	0.0
Mylip	0.0	1.63185	0.0	0.0	0.0	0.0
Mylk	0.0	0.0	0.0	0.0	0.0	0.0
Mylk2	0.0	0.0	0.0	0.0	0.0	0.0
Mylk3	0.0	0.0	0.0	0.0	0.0	0.0
Mylk4	0.0668886	0.169195	1.9343	0.0284712	0.0	3.31584
Mylpf	0.0	128.9604	0.0	0.0	0.0	0.0
Mymk	0.0	0.0	0.0	0.0	0.0	0.0
Mymx	0.0	0.0	0.0	0.0	0.0	0.0
Mynn	0.0	0.8150884	0.0	0.125578	0.0	0.0
Myo10	0.0	0.0	0.0	0.0	0.0	0.0
Myo15	0.0	0.0	0.0	0.0	0.0953085	0.0
Myo15b	0.131383	0.0	0.0	0.0	0.0	0.0
Myo16	0.0	0.0	76.8769775	0.0	0.0	0.0
Myo18a	112.03022800000001	59.666081999999996	1.5137566999999998	22.9793	0.0	0.0
Myo18b	0.0	0.0	0.0	0.0	0.0	0.0
Myo19	0.0	4.197074000000001	0.0989453	0.045117149999999995	0.0	0.0
Myo1a	0.0	0.0	1.37876	0.0	0.0	0.0
Myo1b	0.0	102.00985899999999	1.6329	0.0	0.0	0.0
Myo1c	0.452884	0.0	0.118974	0.0688198	0.35479	0.386934
Myo1d	0.0	0.0	0.0	0.0	2.8079034000000003	0.0
Myo1e	0.0	0.0	0.0	0.0	0.0	0.0
Myo1f	0.0	0.0	0.0	0.0	0.0	0.0
Myo1g	0.0	0.04594430000000001	0.0	0.0337356	0.0	0.0
Myo1h	0.0	0.0	0.0	0.0	0.0	0.0
Myo3a	0.0	0.0	0.0	0.0	0.0	0.0
Myo3b	0.0	0.07412037960000001	0.0	0.0	0.0	0.0
Myo5a	0.0	132.3672	2.35764	5.63646	0.115191	0.0
Myo5b	0.0	0.1172208	0.0	0.0688358	454.1148	0.0
Myo5c	0.0	0.0	0.0	0.0	0.0	0.0
Myo6	0.0	0.13944057999999998	1.6073135	0.0	0.025575651999999997	0.0
Myo7a	0.0	3.9757300000000004	0.0	0.0	0.0	0.0
Myo7b	0.0	0.0	0.0	0.0	0.0	0.0
Myo9a	0.0560347	0.212419000203097	0.0	43.76541000225096	0.0160288	0.0
Myo9b	0.0	0.0	0.0	0.0	0.0	0.0
Myoc	0.0	0.0	0.0	0.0	0.0	0.0
Myocd	0.0	0.0	0.0	0.0	0.0	0.0
Myocos	0.0	0.0	0.0	0.0	0.0	0.0
Myod1	0.0	0.0	0.0	0.0	0.0	0.0
Myof	0.0	0.0	0.0	0.05456669999999999	0.0	6.3783900000000004
Myog	0.0	0.0	0.0	0.0	0.0	0.0
Myom1	0.0	0.0	0.0	0.0	0.0	0.0
Myom2	0.0	7.7403	0.0	0.12288099999999999	0.242745	0.8450629999999999
Myom3	0.0	6.24905	0.0	0.0	0.0	0.0
Myot	0.0	0.0	0.0	0.0	0.0	0.0
Myoz1	0.0	0.0	0.0	0.0	0.0	0.0
Myoz2	0.0	0.0	0.0	0.0	0.0	0.0
Myoz3	0.0	0.0	0.0	0.0	0.0	0.0
Mypn	0.0	0.0	0.0	0.0	0.0	0.0
Mypop	0.0	0.0	0.15881199999999998	0.48651700000000003	0.404325	1.435263
Myrf	0.0	0.101684	0.0	0.0525188	0.0655384	0.07735539999999999
Myrfl	0.0	0.0	0.0	0.0	0.0	0.0
Myrip	0.285902	9.10778	0.0	0.0	0.0	0.0
Mysm1	0.0	0.553196	0.0	0.0	4.660555	0.0906908
Myt1	0.0	0.0	2.9054900000000004	0.0	0.0	0.0
Myt1l	0.0	1.0505049	0.0	25.945631000000002	61.6249	20.4913
Myzap	0.0	0.0	3.13518	0.0	2.27272	0.0
Mzb1	0.0	0.0	0.0	0.0	0.0	0.0
Mzf1	0.26711399999999996	1.54595	1.4070799999999999	0.0456827	0.528111	0.7193510000000001
Mzt1	1.03518	91.2797	0.420263	46.7836	171.75599999999997	177.8636
Mzt2	0.0	230.6185	0.0	2.04905	0.0	0.0
N4bp1	0.15973099999999998	69.4789	71.2846	0.0	2.0378	0.0
N4bp2	0.0	0.0339465	0.09250560000000001	0.0	0.0	2.32706
N4bp2l1	0.0	0.09371460000000001	0.0	0.0	0.0	114.348
N4bp2l2	0.493085	0.46131099999999997	7.2415199999999995	1.0104694	103.15282	0.962892
N4bp3	0.0	0.0	0.887682	151.672	0.0	0.0
N6amt1	0.480476	0.0930698	0.0	15.0165	75.6123	187.26391000000004
Naa10	0.0	0.0	0.0	0.0	0.0	0.0
Naa11	0.0	0.0	0.0	0.0	0.0	0.0
Naa15	0.9764499999999999	7.818579000000001	0.597163	54.905590000000004	0.070743	0.766854
Naa16	0.253969	0.175454	0.08138089999999999	0.5202680000000001	0.0	0.0
Naa20	2.9551800000000004	109.73700000000001	0.9355319999999999	160.917	607.68652	608.624
Naa25	0.0	0.0841896	5.725236	1.18582	0.0998102	0.0
Naa30	0.0	0.0	0.063182081	0.0	0.0	0.0
Naa35	0.0	19.88569	5.24167	59.84350800817	1.5113708000000001	0.400225
Naa38	0.0	191.19119999999998	910.28	66.2929	111.6147	873.851
Naa40	0.0	59.6843	0.0	21.3392	0.06333609999999999	0.0
Naa50	0.0	0.0	5.89503	27.07959	0.0	61.21687
Naa60	1.502235	14.8735	0.303177	180.7517	396.936566	172.35643243779998
Naa80	190.56264	0.0	0.0	0.0	0.0	0.0
Naaa	0.0	0.0	0.0	0.0	0.0	0.0
Naalad2	0.0	2.7406599999999997	0.0	0.0	0.0	0.0
Naaladl1	0.0	0.0	0.0	0.0	0.0	0.0
Naaladl2	0.0	0.13156400000000001	0.0	0.0	1.62101	0.0
Nab1	0.0	0.875606	5.69929	0.0450885	0.0	0.0
Nab2	0.0	13.0214	0.0	0.0	0.0	0.0
Nabp1	0.0	0.0354945	1.20868	0.0	1.1571200000000001	0.05375930000000001
Nabp2	0.512179	53.039582	0.0	32.0695	233.481976	0.0
Naca	821.0039999999999	543.3265559	491.56300000000005	414.30908	688.794	431.94196500000004
Nacad	1.54673	414.3777	0.0	6.158182	0.0	0.0
Nacc1	0.0	0.0	0.45844700000000005	0.0	0.0	0.0
Nacc2	0.3561821	0.80815	0.0	150.5118	139.349	219.1033
Nadk	0.0	100.89079090000001	1.72062	0.0	0.0	0.0
Nadk2	0.0	0.0	0.0	0.0	0.057438800000000005	0.0
Nadsyn1	16.16554	0.0	1.04457	0.0	0.0	0.0
Nae1	1.08732	13.89551	687.989808542	57.45479458	107.135	4.0647
Naf1	0.0	0.0	0.0	16.6142	0.0	0.0
Naga	0.0	0.0908554	0.325117	251.09969999999998	480.356	0.466812
Nagk	13.3312	32.31601814392	36.6169	134.749817	232.83599605	300.96970000000005
Naglu	0.0	0.0	0.0	0.0	0.0	0.0
Nagpa	0.0	0.0	0.0	0.0	0.0	0.0
Nags	0.0	0.0	0.0	0.0	0.0	0.0
Naif1	0.0	0.0	0.0	0.17708	0.0	0.0
Naip1	0.0	0.0	0.0	0.0	0.0	0.0
Naip2	0.0	0.165993	0.05941369999999999	0.0341941	0.17055	0.0501707
Naip3	0.0	0.0	0.0	0.0	0.0	0.0
Naip3-ps1	0.0	0.0	0.0	0.0	0.0	0.0
Naip5	0.0675495	0.0	0.0	0.0	0.0	0.0
Naip6	0.0	0.0	0.0	0.0	0.0	0.0
Nalcn	0.07618660000000001	4.00524	20.616	7.64009	15.629089999999998	0.0
Nampt	0.0	10.4425	0.0	0.284373	0.0	62.1472
Nanog	0.0	0.0	0.1823911901	0.09398093672	0.93524710518	0.0
Nanog-ps1	0.0	0.0	0.0	0.0	0.0	0.0
Nanog-ps2	0.0	0.0	0.0	0.0	0.0	0.0
Nanos1	0.90995	1.4511100000000001	3.8283099999999997	37.626999999999995	0.8300049999999999	0.55024
Nanos2	0.0	0.0	0.0	0.0	0.0	0.0
Nanos3	0.0	0.0	759.4979999999998	0.0	0.0	0.0
Nanp	0.310129	0.0	837.668	82.3911	0.0	0.0
Nans	0.0	0.0	10.1847	50.53408	0.0	0.0
Nap1l1	325.067	121.70334000000001	1035.87	84.932	102.44705538279999	126.7215
Nap1l2	332.221	0.135232	386.31800000000004	126.921	0.0872962	154.881
Nap1l3	0.0	2.35437	0.0	97.1458	0.0	0.0
Nap1l4	0.0	0.9717697269890001	941.87979	281.4682	0.0	187.09648
Nap1l5	4503.92	1649.48	262.735	1504.88	1802.07	2531.7074599999996
Napa	268.38532000000004	328.277	0.0	371.958	44.9143	0.0
Napb	235.73	189.567728	56.587810000000005	167.078207	220.74104	352.68974469999995
Napepld	0.0	0.0908107	0.0	0.08797519999999999	0.0670313	0.0
Napg	0.10131	38.677788	0.0803207	48.718	795.1949999999999	89.519
Naprt	0.0	0.0	0.0	0.0	0.0	0.0
Napsa	0.0	0.24731999999999998	0.0	0.0	0.160696	0.0
Narf	0.0	26.6992	0.0	0.0	0.0	0.0
Narfl	0.0	0.133191	0.0	0.0	148.9378	0.0
Nars	1143.22	83.5329	829.185	500.088	355.746	1086.2
Nars2	0.0	0.20088669999999997	0.0917468	0.0	0.0	0.0
Nasp	361.82199999999995	0.942263	0.44342299999999996	85.035533	0.929462	200.61600380000002
Nasp-ps1	0.0	0.0	0.0	0.0	0.0	0.0
Nat1	0.0	0.0	0.0	0.0	0.0	0.0
Nat10	0.0	0.0	0.0	0.0	0.0	0.0
Nat14	535.065	77.51679	0.0	63.0777	142.26854799999998	0.0
Nat2	0.0	0.0	0.0	0.0	0.0	0.0
Nat3	0.0	0.0	0.0	0.0	0.0	0.0
Nat8	0.0	0.0	0.0	0.0	0.0	0.0
Nat8b-ps	0.0	0.0	0.0	0.0	0.0	0.0
Nat8f1	0.0	1.5871289999999998	0.0	25.9516	0.0	0.0
Nat8f2	0.0	0.0	0.0	0.0502425	0.0	0.0
Nat8f3	0.0	2.12748	0.0	0.0	0.0	0.0
Nat8f4	0.0	0.0	0.0	0.0	0.0	0.0
Nat8f5	0.0	0.0	0.0	0.0	0.0	0.0
Nat8f6	0.0	0.0	0.0	0.0	0.0	0.0
Nat8f7	0.0	0.0	0.0	0.0	0.0	0.0
Nat8l	0.0	12.1193	0.0	14.3857	0.301225	2.4068
Nat9	0.0	0.0	0.0	0.0	0.0	0.0
Natd1	0.0	0.0	0.0	0.0	0.0	0.0
Nav1	0.576146	9.054343000000001	21.9118	17.851110000000002	0.28728899999999996	34.084024
Nav2	0.47400699999999996	0.6743664	0.126328	0.039121300000000005	65.11529680000001	116.616142671
Nav3	0.0	1.567457	0.0	24.266467000000002	0.0	0.0911044
Naxd	503.02	193.54891999999998	6.54882	1.3146799999999998	0.0	1.27014
Naxe	495.486	64.8035	0.0	167.03599999999997	0.319856	586.23
Nbas	0.0	16.7785	0.0	30.7874579	224.68739180000003	0.0
Nbdy	659.2087	180.13529000000003	1025.90407	125.14521	39.3641	0.0
Nbea	0.0745843	6.363123	3.2615830000000003	0.8766545000000001	0.054720000000000005	0.0
Nbeal1	0.0	0.1727125	0.0	0.0313571	0.07908889999999999	0.0
Nbeal2	0.0	0.0	0.0	0.0	0.0	0.0
Nbl1	0.0	0.0	0.0	0.0	0.0	0.0
Nbn	0.0	43.32899999999999	0.0	62.8525	22.7599	193.3881
Nbr1	0.0	60.4809	0.0	0.0	5.49178326313	0.07338430000000001
Ncald	776.2055786999999	72.45654700081	320.3363151653	404.09950000000003	660.5785	516.447089
Ncam1	27.5196	19.06716	72.57267	100.41158	68.786279	0.585719
Ncam2	0.0	0.025162999999999998	59.14189999999999	0.0	0.0	0.037995
Ncan	5.48744	2.81426	15.3667	9.402989999999999	6.36177	3.6473400000000002
Ncapd2	0.0	0.0	0.0	0.0	0.0	2.80934
Ncapd3	0.0	6.21354	0.0	0.0	0.0515179	0.0
Ncapg	0.0	0.20501100000000003	0.09181289999999999	0.0	0.0	0.0
Ncapg2	0.0	1.51537	0.10659600000000001	0.0	0.0	0.0
Ncaph	0.0	0.0	0.0	0.0	0.0	0.0
Ncaph2	219.648058384	117.56141169	0.0	3.2114309758	0.939886147155	139.366105
Ncbp1	0.0	0.0	0.0	0.0	196.646	0.0
Ncbp2	0.0	0.0	0.0	0.0	222.972	45.1314
Ncbp3	0.0	2.4896369999999997	0.408124	10.36039	0.1946296	3.170861
Nccrp1	0.0	0.0	0.0	0.0	0.0	0.0
Ncdn	205.18	187.47799999999998	0.07749160000000001	302.45180000000005	102.41879	453.94830999999994
Nceh1	307.531	21.096566000000003	114.06	102.421	86.1675	92.1371
Ncf1	0.0	0.78579500194219	0.0	0.0	0.0779736	0.0
Ncf2	0.0	3.77443	1.69616	0.4637412	0.418966	0.360105
Ncf4	0.0	0.0	0.0	100.87299999999999	0.0	0.0
Nck1	0.0789103	0.0	0.0	0.0	0.0	0.0
Nck2	0.0	6.02505	0.0	0.0	0.0	5.7784699999999996
Nckap1	56.7537	55.92	0.0	57.3121	4.41905	30.236559999999997
Nckap1l	0.0	0.0	0.0	0.0	0.0	0.0
Nckap5	0.0	4.2449699999999995	0.07099630000000001	0.0	0.0	0.583332
Nckap5l	0.0	0.0	0.0	21.0091	0.0	0.0
Nckipsd	207.53599999999997	0.0	0.665714	90.81273	0.0	0.0
Ncl	21.2972	26.406188	428.0468	103.28368	119.6375	311.554
Ncln	0.0	0.05758340000000001	10.5196	41.955062000000005	0.0	0.0
Ncmap	0.0	0.0	0.0	0.0	0.0	0.0
Ncoa1	0.0	8.18059	0.17636	0.1348207	0.0	0.0626741
Ncoa2	265.67012	1.03999	9.74648	10.483108999999999	5.37213	2.02617
Ncoa3	0.136128	0.0	0.181094	0.164891	0.159658	25.816531
Ncoa4	0.0	0.0	0.0	0.0	0.0	273.2607
Ncoa5	0.0	0.0	56.2173	15.0383	0.0	0.0
Ncoa6	0.0	2.9755599999999998	0.0	2.25157	0.0	2.2189099999999997
Ncoa7	0.0	15.6555	0.0	0.0	0.10981099999999999	74.2486977
Ncor1	0.663904	117.88149368999999	0.630873	62.88523311	1.89594832162	18.4591779285
Ncor2	0.0	0.027198200000000002	7.411239999999999	0.921348	19.44689	0.0
Ncr1	0.0	0.0	0.0	0.0	0.0	0.0
Ncr3-ps	0.0	0.0	0.0	0.0	0.0	0.0
Ncs1	0.299697	101.63	266.572	115.50200000000001	71.4074	122.584
Ncstn	59.9399	4.1331	0.211601	45.1252	250.873	0.0901026
Ndc1	0.0	0.0	0.0	0.0	121.09700000000001	0.110172
Ndc80	0.0	0.1526829	1.92042	0.0	0.0	0.0
Nde1	0.0	0.0	0.0	0.0	0.0	0.0
Ndel1	272.573	220.174	0.0	92.6079	2.54252	84.4365
Ndfip1	1484.38	1229.35	3624.67	3442.02	3182.63	3109.13
Ndfip2	463.094	108.29238164	0.188007	112.2355	526.292	113.18854999999999
Ndn	310.744	92.9269	595.4019999999999	0.0887265	111.92200000000001	170.55599999999998
Ndnf	0.0	0.179917	0.0	0.0	0.019117500000000003	0.0
Ndor1	379.72900000000004	74.374	0.0	0.392522	0.0	0.0
Ndp	0.0	0.0	0.0	0.0	0.0	0.0
Ndrg1	0.0	0.0	0.0	0.0	0.0	0.0
Ndrg2	0.1856517	455.67333	19.37827	0.0	0.2105631	373.444
Ndrg3	384.74785399999996	213.47233999999997	612.55416	406.966491	1190.649	581.6591473
Ndrg4	3067.68944	1460.866	408.803	3657.7479620000004	3529.18433	4163.469900000001
Ndst1	0.0	2.32943	0.7716890000000001	0.0	0.0	0.0
Ndst2	0.0	0.0	51.3541	0.0	67.9187	0.0
Ndst3	0.0	22.9435	0.0	0.0	0.045190499999999995	14.4199
Ndst4	0.0	0.0	0.0	0.0	0.0	1.28379
Ndufa1	505.853	563.9490000000001	0.0	1963.47	3223.82	1200.76
Ndufa10	475.11199999999997	507.71	19.0163	626.5	770.195	615.375
Ndufa11	2608.9300000000003	3112.1136299999994	1284.236375	2211.7630000000004	1660.0194999999999	914.0640000000001
Ndufa11b	0.0	0.0	0.0	0.0	0.0	0.0
Ndufa12	1322.16939	1093.1201	2220.92171	1862.3279	1913.844746	1809.15865
Ndufa13	118.446	551.488	698.028	530.41	456.221	377.79400000000004
Ndufa2	357.93699999999995	1619.73	0.0	838.622	618.989	668.9910000000001
Ndufa3	911.995	1157.482	291.5193	584.98	1551.759	529.0129999999999
Ndufa4	1522.0447	2553.578066	1284.11	4698.719687	5777.506152	3469.773
Ndufa4l2	0.0	0.0	0.0	0.0	0.0	0.0
Ndufa5	654.4741099999999	2905.1314	0.0	2166.2895	4234.112	1107.9442900000001
Ndufa6	1941.3	1308.80924	1673.35198	1097.74	1699.29151	1319.28
Ndufa7	1024.88	1260.5	0.0	1208.9393300000002	910.4336400000001	1.89169
Ndufa8	649.031	645.054	1650.37	1146.96	501.709	655.229
Ndufa9	13.0146	475.60451	0.27984499999999995	765.8989	793.2455	215.9106
Ndufab1	613.212	1139.2064051	4.2691099999999995	951.93727992	2448.94804	430.1203
Ndufab1-ps	0.0	0.0	0.0	0.0	2.3118	0.0
Ndufaf1	0.0	218.37400000811178	7.29018	19.6112	296.5290000785622	0.0
Ndufaf2	42.459264000000005	394.76919999999996	0.9897739999999999	179.91787	0.0	0.109694
Ndufaf3	0.0	64.8434	0.0	194.1832	159.2482	213.5122
Ndufaf4	0.0	0.142287	0.891568	0.0	261.6199	76.4958972
Ndufaf5	468.41900000000004	0.0	0.0	87.7319	0.0	0.5358109999999999
Ndufaf6	0.0	34.944199999999995	121.3369	100.3211	327.7524	0.0
Ndufaf7	1082.388	186.378	0.0	223.0308	681.3344	0.0
Ndufaf8	120.8823	66.30709999999999	0.0	60.6179	144.77960000000002	0.0
Ndufb10	1305.2	1807.2878500000002	2736.3810700000004	859.9376100000001	385.16203999999993	438.56199999999995
Ndufb11	217.783	789.5319999999999	1371.61	268.505	686.41	595.231
Ndufb2	1003.7058000000001	630.4221999999999	333.57095999999996	1177.53334	1094.6228999999998	1616.2692
Ndufb3	300.605	279.32599999999996	0.567577	780.947	1302.28	114.67
Ndufb4	209.42	326.329	0.0	292.036	653.675	73.5801
Ndufb4c	278.901	679.2080000000001	0.0	186.546	805.822	150.237
Ndufb5	3.2997699999999996	813.27907	1282.141	1592.4482000000003	2994.617812	885.4777876
Ndufb6	860.1080000000001	905.192	1.29623	1162.08	310.944	229.947
Ndufb7	1309.17	912.23	1095.38	363.54400000000004	526.174	512.589
Ndufb8	5.0946810000000005	2715.3339395000003	4062.5278399999997	2736.84446	2481.36	2104.8455599999998
Ndufb9	12.3999	1387.9	2604.79	1070.04	2323.75	730.6389999999999
Ndufc1	386.8364	945.562	0.0	887.5087	540.3398000000001	416.4754
Ndufc2	1830.8952	1100.42	1132.22	1344.47	2378.46	1946.5
Ndufs1	235.38695499999997	240.72291	6.460509	203.20933049999996	0.6574530000000001	325.23970999999995
Ndufs2	488.5567	281.308398	0.0	527.639649	913.313	662.3874000000001
Ndufs3	0.46346800000000005	693.33784	199.3226	293.3768	465.82292200000006	547.28958
Ndufs4	0.0	161.6309	0.7504109999999999	847.6904999999999	1103.4254999999998	208.63279999999997
Ndufs5	1.52492	2101.56	1582.4	1714.92	1736.9667100000001	813.215
Ndufs6	573.023	645.2944	1.15225	265.597	205.89	367.278
Ndufs6b	0.0	0.0	0.0	0.0	0.0	0.0
Ndufs7	513.214	1428.948648	1418.9685000000002	1169.173436	1202.97746	2701.3082200000003
Ndufs8	334.108	434.352	0.0	671.0089999999999	696.551	544.716
Ndufv1	3.1056640000000004	751.7420699999999	1475.6550100000002	681.4753	391.39300276815004	585.39357
Ndufv2	625.6821	773.521	1.258658	1557.926	1706.0190000000002	1232.3077
Ndufv3	288.37420000000003	607.9874299999999	9.671439999999999	837.988567	787.95178	0.0
