	CellType	Reads (M)	Aligned reads (M)	Alignment rate (%)	Gene count (K)	Isoform count (K)
GSM2661243	Calb2.Vip.Igfbp4	0.043447	0.028677	66.00455727668194	2.475	3.293
GSM2661246	Cacna2d1.Ndnf.Rgs10	0.060437	0.032848	54.350811588927314	3.024	4.001
GSM2661248	Cck.Sema5a	0.036702	0.01843	50.21524712549724	2.071	2.714
GSM2661249	Pvalb.Tac1.Syt2	0.109294	0.068953	63.08946511244899	4.612	6.171
GSM2661251	Cck.Cxcl14.Calb1.Tac2	0.088123	0.049643	56.33376076620178	3.949	5.349
GSM2661252	Calb2.Vip.Igfbp4	0.044437	0.022695	51.072304611022346	2.363	3.111
GSM2661253	Pvalb.C1ql1.Cpne5	0.061549	0.033228	53.98625485385627	3.114	4.084
GSM2661254	Sst.Erbb4.Rgs10	0.062922	0.034657	55.07930453577444	3.158	4.213
GSM2661255	Sst.Pnoc.Calb1.Pvalb	0.058335	0.029117	49.91343104482729	2.962	3.871
GSM2661258	Sst.Pnoc.Calb1.Pvalb	0.062198	0.037976	61.05662561497155	3.193	4.301
GSM2661259	Sst.Npy.Mgat4c	0.077525	0.044476	57.36988068365044	3.61	4.803
GSM2661261	Sst.Pnoc.Calb1.Igfbp5	0.054554	0.030171	55.3048355757598	3.108	4.113
GSM2661262	Sst.Npy.Zbtb20	0.067849	0.04057	59.794543766304585	3.227	4.292
GSM2661264	Cacna2d1.Lhx6.Reln	0.083141	0.043621	52.46629220240314	3.68	4.961
GSM2661265	Pvalb.C1ql1.Pvalb	0.059649	0.032289	54.13167027108585	2.977	3.909
GSM2661267	Cacna2d1.Lhx6.Reln	0.071553	0.039527	55.24156918647716	3.368	4.536
GSM2661268	Sst.Nos1	0.014914	0.009319	62.48491350409011	1.077	1.366
GSM2661269	Cck.Lmo1.Npy	0.089839	0.054675	60.85886975589666	4.011	5.431
GSM2661270	Cck.Lmo1.Vip.Fam19a2	0.112272	0.062088	55.301410859341594	4.599	6.225
GSM2661271	Cck.Sema5a	0.080291	0.046965	58.49347996662141	3.744	5.004
GSM2661272	Cacna2d1.Lhx6.Reln	0.058028	0.031908	54.98724753567244	3.001	3.977
GSM2661273	Calb2.Cntnap5a.Rspo3	0.038067	0.019722	51.80865316415794	2.184	2.832
GSM2661275	Sst.Nos1	0.104555	0.054477	52.1036774903161	4.049	5.51
GSM2661276	Pvalb.C1ql1.Cpne5	0.058034	0.032526	56.046455526070915	3.108	4.062
GSM2661277	Vip.Crh.Pcp4	0.027772	0.014264	51.3610831052859	1.783	2.255
GSM2661279	Cck.Lmo1.Vip.Fam19a2	0.101111	0.060411	59.74720851341594	4.221	5.746
GSM2661282	Cck.Lmo1.Vip.Fam19a2	0.067261	0.037097	55.15380383877729	3.306	4.412
GSM2661283	Sst.Erbb4.Th	0.047742	0.023775	49.79891919064974	2.584	3.346
GSM2661284	Cck.Cxcl14.Slc17a8	0.107543	0.064547	60.01971304501454	4.206	5.755
GSM2661286	Sst.Pnoc.Calb1.Igfbp5	0.068116	0.039887	58.55746080216102	3.383	4.557
GSM2661287	Cacna2d1.Lhx6.Vwa5a	0.076631	0.043472	56.72900001304954	3.423	4.615
GSM2661288	Calb2.Cntnap5a.Igfbp6	0.040948	0.02175	53.11614730878187	2.339	2.992
GSM2661290	Sst.Pnoc.Calb1.Igfbp5	0.075525	0.047913	63.43992055610725	3.811	5.107
GSM2661291	Cck.Cxcl14.Calb1.Tnfaip8l3	0.07204	0.037909	52.62215435868961	3.32	4.462
GSM2661293	Sst.Erbb4.Th	0.042893	0.02291	53.411978644534074	2.401	3.173
GSM2661295	Cck.Sema5a	0.050761	0.024096	47.46951399696617	2.668	3.462
GSM2661296	Pvalb.Tac1.Akr1c18	0.102633	0.082744	80.62124268022956	4.268	5.792
GSM2661297	Vip.Crh.Pcp4	0.028364	0.014288	50.373713157523625	1.738	2.236
GSM2661298	Pvalb.C1ql1.Npy	0.055962	0.0305	54.50126871805868	2.778	3.655
GSM2661300	Ntng1.Chrm2	0.131009	0.073521	56.11904525643278	5.093	6.926
GSM2661301	Cacna2d1.Lhx6.Reln	0.043808	0.022988	52.47443389335281	2.429	3.138
GSM2661302	Ntng1.Chrm2	0.088496	0.044681	50.48928765141927	3.868	5.191
GSM2661303	Sst.Pnoc.Calb1.Igfbp5	0.059308	0.035479	59.821609226411276	3.22	4.22
GSM2661304	Sst.Npy.Cort	0.067652	0.034155	50.48631230414473	3.273	4.27
GSM2661305	Calb2.Vip.Gpd1	0.020953	0.010344	49.36763231995418	1.522	1.911
GSM2661306	Sst.Npy.Serpine2	0.072362	0.040338	55.74472789585694	3.454	4.567
GSM2661308	Sst.Erbb4.Crh	0.042287	0.023829	56.35065150046113	2.419	3.218
GSM2661310	Calb2.Vip.Gpd1	0.017847	0.009914	55.54995237294783	1.344	1.696
GSM2661312	Sst.Pnoc.Calb1.Pvalb	0.064963	0.037265	57.36342225574557	3.345	4.416
GSM2661314	Calb2.Vip.Nos1	0.03601	0.020639	57.31463482366009	2.235	2.944
GSM2661315	Pvalb.C1ql1.Npy	0.056084	0.031001	55.27601454960417	2.86	3.806
GSM2661316	Sst.Pnoc.Calb1.Pvalb	0.084121	0.048756	57.95936805316152	3.924	5.304
GSM2661317	Cck.Cxcl14.Vip	0.064372	0.035139	54.58739824768533	3.167	4.206
GSM2661318	Sst.Npy.Serpine2	0.061643	0.034829	56.50114368216991	3.23	4.249
GSM2661319	Sst.Erbb4.Rgs10	0.039263	0.024899	63.41593866999465	2.413	3.233
GSM2661321	Calb2.Cntnap5a.Rspo3	0.033143	0.017889	53.97519838276559	2.008	2.558
GSM2661322	Sst.Erbb4.Crh	0.06342	0.033443	52.73257647429832	3.074	4.032
GSM2661324	Vip.Crh.Pcp4	0.028364	0.014607	51.498378225920185	1.809	2.259
GSM2661325	Ntng1.Rgs10	0.032616	0.017586	53.918322295805744	2.264	2.925
GSM2661327	Sst.Nos1	0.072463	0.047163	65.08562990767702	2.911	3.927
GSM2661329	Pvalb.Tac1.Syt2	0.097438	0.055117	56.56622672879165	4.162	5.672
GSM2661330	Cacna2d1.Ndnf.Rgs10	0.053973	0.025907	47.99992588887036	2.859	3.751
GSM2661332	Sst.Pnoc.Calb1.Pvalb	0.088655	0.049073	55.35277198127573	4.033	5.455
GSM2661333	Cck.Cxcl14.Calb1.Igfbp5	0.095322	0.053797	56.437128889448395	3.793	5.084
GSM2661335	Pvalb.Tac1.Nr4a2	0.037127	0.018653	50.24106445444016	2.224	2.817
GSM2661336	Pvalb.C1ql1.Cpne5	0.038355	0.021225	55.33828705514274	2.215	2.894
GSM2661337	Cck.Lmo1.Npy	0.112961	0.063912	56.578819238498234	4.631	6.261
GSM2661338	Sst.Pnoc.Pvalb	0.063688	0.036111	56.69984926516769	3.282	4.314
GSM2661339	Calb2.Cryab	0.042368	0.022244	52.501888217522655	2.449	3.24
GSM2661340	Pvalb.C1ql1.Cpne5	0.067392	0.038229	56.726317663817674	3.296	4.361
GSM2661341	Sst.Npy.Serpine2	0.0761	0.042888	56.357424441524316	3.516	4.73
GSM2661342	Sst.Npy.Cort	0.081652	0.047242	57.857737716161274	3.716	4.958
GSM2661346	Sst.Npy.Zbtb20	0.077572	0.043829	56.501057082452434	3.544	4.743
GSM2661347	Cck.Cxcl14.Calb1.Kctd12	0.077353	0.044542	57.58276989903429	3.653	4.865
GSM2661348	Cck.Cxcl14.Calb1.Tnfaip8l3	0.082098	0.044956	54.75894662476553	3.561	4.773
GSM2661349	Sst.Npy.Zbtb20	0.075297	0.044036	58.48307369483512	3.669	4.882
GSM2661351	Sst.Npy.Cort	0.107073	0.058726	54.84669337741541	4.474	6.082
GSM2661352	Pvalb.C1ql1.Pvalb	0.069067	0.042205	61.10733056307643	3.636	4.926
GSM2661353	Cck.Cxcl14.Vip	0.048868	0.029782	60.9437668822133	2.74	3.667
GSM2661354	Calb2.Cntnap5a.Vip	0.028766	0.014961	52.00931655426545	1.758	2.267
GSM2661355	Sst.Npy.Serpine2	0.080424	0.047728	59.34546901422462	3.7	5.035
GSM2661357	Cacna2d1.Ndnf.Npy	0.065013	0.032306	49.691600141510165	3.178	4.217
GSM2661358	Sst.Pnoc.Calb1.Pvalb	0.067609	0.0374	55.31807895398542	3.216	4.277
GSM2661359	Sst.Pnoc.Calb1.Igfbp5	0.064998	0.035582	54.74322286839596	3.304	4.419
GSM2661364	Cacna2d1.Lhx6.Vwa5a	0.095356	0.052112	54.64994337010781	4.167	5.606
GSM2661367	Sst.Pnoc.Calb1.Igfbp5	0.075411	0.044859	59.48601662887377	3.373	4.454
GSM2661368	Cck.Cxcl14.Slc17a8	0.125464	0.076309	60.82143084868967	4.715	6.373
GSM2661369	Cacna2d1.Ndnf.Npy	0.054481	0.033065	60.6908830601494	3.077	4.055
GSM2661370	Pvalb.Tac1.Syt2	0.072665	0.040643	55.93201678937591	3.415	4.603
GSM2661373	Sst.Pnoc.Calb1.Pvalb	0.126861	0.078516	61.891361411308445	4.896	6.661
GSM2661374	Cacna2d1.Ndnf.Npy	0.040407	0.023493	58.14091617788997	2.338	3.102
GSM2661375	Sst.Pnoc.Calb1.Igfbp5	0.059615	0.034345	57.61133942799631	3.122	4.192
GSM2661376	Sst.Npy.Zbtb20	0.066677	0.039981	59.962205858092	3.343	4.49
GSM2661377	Sst.Npy.Cort	0.086178	0.044133	51.21144607672491	3.814	5.088
GSM2661378	Cacna2d1.Lhx6.Reln	0.072126	0.037383	51.83013060477498	3.381	4.519
GSM2661380	Ntng1.Chrm2	0.049722	0.028722	57.76517436949439	2.776	3.714
GSM2661381	Calb2.Vip.Gpd1	0.026818	0.015226	56.77530017152659	1.799	2.297
GSM2661383	Cacna2d1.Lhx6.Reln	0.05694	0.032296	56.719353705655074	2.974	3.972
GSM2661384	Cck.Lmo1.Vip.Crh	0.079477	0.042766	53.80927815594448	3.632	4.844
GSM2661386	Ntng1.Rgs10	0.054899	0.03013	54.88260259749722	2.865	3.774
GSM2661387	Ntng1.Chrm2	0.093345	0.055041	58.96512935883015	4.249	5.696
GSM2661388	Cck.Lmo1.Npy	0.110727	0.067203	60.69251402097049	4.296	5.864
GSM2661389	Sst.Erbb4.Th	0.020328	0.010633	52.30716253443527	1.394	1.763
GSM2661391	Cacna2d1.Ndnf.Cxcl14	0.049272	0.029273	59.41102451696704	2.71	3.629
GSM2661394	Cacna2d1.Lhx6.Vwa5a	0.049826	0.028614	57.42784891422149	3.018	4.015
GSM2661395	Cacna2d1.Lhx6.Vwa5a	0.059111	0.030758	52.034308335166045	2.992	3.971
GSM2661397	Ntng1.Rgs10	0.073903	0.043161	58.40222995006968	3.706	4.948
GSM2661399	Cacna2d1.Ndnf.Npy	0.052852	0.033056	62.54446378566563	2.768	3.678
GSM2661400	Sst.Pnoc.Pvalb	0.089366	0.052007	58.195510596871294	3.964	5.368
GSM2661401	Sst.Pnoc.Calb1.Igfbp5	0.056926	0.032911	57.81365281242316	2.925	3.914
GSM2661402	Sst.Npy.Mgat4c	0.068448	0.039677	57.96663160355307	3.526	4.629
GSM2661403	Cck.Cxcl14.Slc17a8	0.115339	0.066214	57.40816202672123	4.557	6.168
GSM2661404	Cacna2d1.Lhx6.Reln	0.086933	0.051859	59.6539864033221	3.751	5.052
GSM2661405	Cacna2d1.Ndnf.Cxcl14	0.037818	0.021025	55.59521920778465	2.313	3.03
GSM2661406	Calb2.Vip.Gpd1	0.024436	0.012047	49.30021280078573	1.655	2.045
GSM2661407	Pvalb.Tac1.Sst	0.080132	0.045317	56.55293765287277	3.795	5.136
GSM2661409	Cacna2d1.Ndnf.Rgs10	0.048699	0.025883	53.14893529641266	2.615	3.408
GSM2661411	Sst.Npy.Zbtb20	0.080594	0.047329	58.72521527657146	3.844	5.109
GSM2661412	Cck.Sema5a	0.033057	0.017284	52.28544635024351	1.927	2.521
GSM2661414	Calb2.Vip.Gpd1	0.032051	0.018021	56.22601478893014	1.961	2.555
GSM2661415	Cck.Cxcl14.Slc17a8	0.057178	0.031215	54.59267550456469	3.757	4.926
GSM2661416	Sst.Npy.Serpine2	0.085728	0.050728	59.17319895483389	3.74	5.003
GSM2661417	Cck.Cxcl14.Calb1.Igfbp5	0.103734	0.059406	57.267626814737696	4.168	5.641
GSM2661418	Cacna2d1.Lhx6.Vwa5a	0.083413	0.04516	54.14024192871615	3.688	4.932
GSM2661419	Cacna2d1.Ndnf.Rgs10	0.056303	0.032413	57.568868443955026	3.155	4.144
GSM2661420	Calb2.Cntnap5a.Igfbp6	0.040621	0.021207	52.20698653405874	2.241	2.962
GSM2661422	Pvalb.C1ql1.Pvalb	0.106551	0.059424	55.77047611003181	4.508	6.136
GSM2661425	Sst.Npy.Mgat4c	0.064426	0.036888	57.25638717288051	3.346	4.461
GSM2661426	Sst.Pnoc.Pvalb	0.052601	0.029307	55.71567080473755	2.845	3.759
GSM2661428	Sst.Npy.Serpine2	0.124982	0.080546	64.44608023555392	4.405	6.112
GSM2661429	Calb2.Vip.Gpd1	0.030448	0.016144	53.021544929059374	1.859	2.371
GSM2661430	Cacna2d1.Lhx6.Reln	0.057252	0.029577	51.66107734227625	3.424	4.482
GSM2661432	Cck.Cxcl14.Slc17a8	0.108649	0.058715	54.040994394794254	4.907	6.588
GSM2661433	Cck.Lmo1.Npy	0.156914	0.082863	52.807907516219075	6.139	8.417
GSM2661435	Pvalb.C1ql1.Pvalb	0.091309	0.048646	53.276237829786766	4.628	6.188
GSM2661436	Sst.Pnoc.Calb1.Pvalb	0.024961	0.012645	50.65902808381074	2.104	2.618
GSM2661438	Sst.Pnoc.Calb1.Igfbp5	0.035101	0.020142	57.3829805418649	2.438	3.128
GSM2661439	Calb2.Vip.Igfbp4	0.03045	0.014837	48.72577996715927	2.319	2.931
GSM2661442	Sst.Pnoc.Calb1.Pvalb	0.070841	0.039593	55.88995073474401	4.02	5.279
GSM2661443	Sst.Pnoc.Calb1.Igfbp5	0.045287	0.025043	55.298430013028025	3.114	4.045
GSM2661445	Sst.Pnoc.Calb1.Igfbp5	0.033871	0.019697	58.15299223524549	2.476	3.206
GSM2661446	Sst.Pnoc.Calb1.Pvalb	0.041821	0.022579	53.98962243848784	2.889	3.701
GSM2661447	Calb2.Vip.Gpd1	0.031915	0.015519	48.62603791320696	2.34	3.028
GSM2661448	Sst.Npy.Serpine2	0.068259	0.035683	52.27589035878053	3.889	5.115
GSM2661449	Pvalb.Tac1.Sst	0.050281	0.025396	50.5081442294306	3.107	4.07
GSM2661451	Pvalb.C1ql1.Npy	0.046642	0.025389	54.43377213670082	3.045	4.002
GSM2661452	Pvalb.Tac1.Nr4a2	0.047973	0.023765	49.53828195026369	2.992	3.863
GSM2661455	Cacna2d1.Ndnf.Npy	0.04944	0.026476	53.55177993527508	3.043	3.964
GSM2661456	Sst.Npy.Serpine2	0.069454	0.03476	50.047513462147606	3.927	5.157
GSM2661457	Sst.Pnoc.Calb1.Igfbp5	0.04469	0.023176	51.85947639292906	2.976	3.853
GSM2661458	Sst.Npy.Mgat4c	0.068202	0.036499	53.51602592299346	3.95	5.202
GSM2661460	Pvalb.Tac1.Nr4a2	0.015587	0.007287	46.7504972092128	1.3	1.603
GSM2661462	Sst.Npy.Cort	0.050853	0.028666	56.3703223015358	3.356	4.333
GSM2661463	Sst.Pnoc.Calb1.Igfbp5	0.055954	0.028966	51.76752332272938	3.288	4.34
GSM2661464	Sst.Nos1	0.057615	0.030504	52.94454569122624	2.952	3.904
GSM2661465	Sst.Pnoc.Pvalb	0.052599	0.029418	55.92881993954257	3.214	4.216
GSM2661466	Ntng1.Chrm2	0.049697	0.027592	55.520453950942716	3.152	4.145
GSM2661469	Ntng1.Chrm2	0.075292	0.035881	47.65579344419063	4.14	5.512
GSM2661470	Cacna2d1.Lhx6.Reln	0.048839	0.0248	50.77909048096808	3.076	3.967
GSM2661471	Cacna2d1.Ndnf.Cxcl14	0.033388	0.017853	53.47130705642746	2.366	3.076
GSM2661473	Cck.Cxcl14.Slc17a8	0.109441	0.06286	57.43734066757431	5.091	6.845
GSM2661475	Cacna2d1.Lhx6.Reln	0.051234	0.028847	56.30440722957412	3.262	4.217
GSM2661476	Cck.Lmo1.Vip.Crh	0.052551	0.029345	55.84099255960876	3.204	4.224
GSM2661479	Sst.Npy.Zbtb20	0.053744	0.028374	52.794730574575766	3.241	4.226
GSM2661480	Vip.Crh.Pcp4	0.022153	0.010422	47.045546878526615	1.684	2.142
GSM2661481	Cck.Cxcl14.Slc17a8	0.172904	0.079759	46.1290658400037	6.471	9.06
GSM2661482	Ntng1.Chrm2	0.070731	0.036396	51.45692836238707	3.905	5.21
GSM2661483	Sst.Erbb4.Th	0.019228	0.009616	50.01040149781568	1.679	2.112
GSM2661484	Pvalb.Tac1.Syt2	0.065769	0.034575	52.570359895999644	3.794	5.001
GSM2661485	Sst.Npy.Cort	0.032476	0.01784	54.93287350658949	2.433	3.179
GSM2661486	Cck.Sema5a	0.082317	0.049342	59.94144587387781	4.251	5.655
GSM2661487	Sst.Pnoc.Calb1.Igfbp5	0.054144	0.028106	51.90972222222222	3.327	4.387
GSM2661489	Cck.Cxcl14.Slc17a8	0.115593	0.067483	58.37983268883063	4.934	6.639
GSM2661491	Cck.Cxcl14.Calb1.Igfbp5	0.087543	0.048728	55.66178906366015	4.447	5.854
GSM2661494	Cck.Cxcl14.Calb1.Tnfaip8l3	0.067727	0.033446	49.38355456464925	3.608	4.754
GSM2661495	Cacna2d1.Lhx6.Reln	0.06101	0.032151	52.697918374037044	3.488	4.54
GSM2661498	Cck.Cxcl14.Calb1.Kctd12	0.13365	0.071134	53.22409277964834	5.32	7.226
GSM2661499	Sst.Pnoc.Calb1.Igfbp5	0.059478	0.032894	55.30448232960086	3.56	4.622
GSM2661500	Sst.Erbb4.Rgs10	0.058804	0.033871	57.599823141282904	3.544	4.584
GSM2661503	Cacna2d1.Lhx6.Reln	0.040245	0.019887	49.41483414088706	2.546	3.265
GSM2661504	Pvalb.Tac1.Sst	0.045208	0.022552	49.88497611042293	2.848	3.642
GSM2661506	Cck.Cxcl14.Calb1.Tnfaip8l3	0.092831	0.050183	54.058450302162	4.293	5.798
GSM2661508	Pvalb.C1ql1.Pvalb	0.095242	0.050826	53.365112030406756	4.615	6.19
GSM2661509	Cck.Lmo1.Vip.Fam19a2	0.065913	0.03252	49.337763415411224	3.58	4.716
GSM2661511	Calb2.Vip.Gpd1	0.028931	0.014199	49.07884276381736	2.208	2.805
GSM2661513	Cck.Cxcl14.Calb1.Kctd12	0.082249	0.043184	52.50398181132901	4.312	5.761
GSM2661516	Sst.Pnoc.Calb1.Igfbp5	0.030748	0.016139	52.48796669702095	2.174	2.799
GSM2661517	Sst.Cryab	0.082198	0.042154	51.28348621620964	4.417	5.898
GSM2661518	Sst.Npy.Serpine2	0.063213	0.036199	57.26511951655514	3.649	4.763
GSM2661519	Sst.Nos1	0.087966	0.052152	59.28654252779483	4.146	5.523
GSM2661520	Sst.Erbb4.Crh	0.033821	0.017373	51.3674935690843	2.545	3.249
GSM2661521	Calb2.Vip.Gpd1	0.039034	0.020454	52.40047138392171	2.691	3.482
GSM2661525	Sst.Cryab	0.055827	0.026188	46.90920164078313	3.336	4.423
GSM2661527	Pvalb.Tac1.Sst	0.068631	0.034862	50.796287391994866	4.004	5.313
GSM2661528	Cck.Lmo1.Vip.Tac2	0.077203	0.041152	53.30362809735374	4.156	5.508
GSM2661529	Calb2.Vip.Gpd1	0.032348	0.01715	53.01718807963397	2.431	3.16
GSM2661531	Sst.Pnoc.Calb1.Igfbp5	0.027423	0.01357	49.48400977281844	2.094	2.651
GSM2661532	Calb2.Vip.Gpd1	0.030591	0.016345	53.43074760550488	2.277	2.879
GSM2661534	Calb2.Vip.Nos1	0.029614	0.015036	50.7732829067333	2.159	2.763
GSM2661535	Cck.Cxcl14.Calb1.Kctd12	0.099811	0.050655	50.7509192373586	4.648	6.189
GSM2661536	Ntng1.Chrm2	0.040715	0.019965	49.03598182488027	2.645	3.413
GSM2661538	Vip.Crh.C1ql1	0.020059	0.009651	48.11306645396081	1.613	2.039
GSM2661539	Sst.Pnoc.Pvalb	0.06312	0.030373	48.11945500633714	3.79	5.028
GSM2661540	Ntng1.Synpr	0.073077	0.036795	50.35099963052671	4.01	5.324
GSM2661541	Pvalb.Tac1.Akr1c18	0.161671	0.091234	56.43188945450947	6.227	8.551
GSM2661544	Sst.Npy.Cort	0.063238	0.03439	54.381859008823795	3.596	4.747
GSM2661545	Cacna2d1.Lhx6.Vwa5a	0.05024	0.025246	50.25079617834395	3.297	4.299
GSM2661546	Pvalb.Tac1.Sst	0.047387	0.022513	47.50881043324118	2.991	3.898
GSM2661548	Calb2.Cryab	0.044824	0.021174	47.238086739246825	2.904	3.72
GSM2661549	Cck.Cxcl14.Calb1.Tnfaip8l3	0.05049	0.021108	41.80629827688651	3.107	3.995
GSM2661551	Cck.Cxcl14.Calb1.Igfbp5	0.110155	0.058846	53.4210884662521	4.935	6.601
GSM2661553	Pvalb.C1ql1.Cpne5	0.020752	0.010311	49.68677717810332	1.659	2.127
GSM2661554	Calb2.Vip.Gpd1	0.023387	0.010805	46.200880831231025	1.799	2.226
GSM2661556	Pvalb.C1ql1.Pvalb	0.084124	0.048741	57.939470305739135	4.467	6.021
GSM2661557	Cacna2d1.Lhx6.Reln	0.052873	0.026618	50.34327539575965	3.272	4.264
GSM2661559	Calb2.Vip.Gpd1	0.031679	0.016012	50.54452476403927	2.289	2.924
GSM2661560	Vip.Crh.C1ql1	0.025792	0.012855	49.84103598014889	1.991	2.552
GSM2661561	Cacna2d1.Lhx6.Vwa5a	0.085943	0.048855	56.8458164132041	4.447	5.903
GSM2661563	Cck.Cxcl14.Calb1.Kctd12	0.077785	0.042434	54.55293437037989	4.223	5.563
GSM2661564	Cck.Sema5a	0.055164	0.028162	51.05141034007686	3.254	4.233
GSM2661565	Cacna2d1.Ndnf.Rgs10	0.035377	0.016411	46.38889674082031	2.493	3.213
GSM2661566	Sst.Npy.Serpine2	0.077411	0.042734	55.2040407693997	4.189	5.62
GSM2661567	Sst.Pnoc.Calb1.Igfbp5	0.055881	0.028538	51.06923641309211	3.299	4.358
GSM2661569	Sst.Pnoc.Calb1.Pvalb	0.033909	0.018414	54.30416703530035	2.369	3.078
GSM2661570	Cck.Cxcl14.Calb1.Tnfaip8l3	0.087392	0.050172	57.410289271329184	4.286	5.754
GSM2661571	Sst.Pnoc.Calb1.Igfbp5	0.074208	0.041342	55.71097455799914	4.092	5.442
GSM2661573	Calb2.Vip.Gpd1	0.033693	0.016433	48.77274211260499	2.464	3.171
GSM2661575	Ntng1.Rgs10	0.100363	0.058988	58.774648027659595	4.549	6.141
GSM2661576	Sst.Pnoc.Pvalb	0.04591	0.025046	54.55456327597473	3.005	3.934
GSM2661577	Cck.Cxcl14.Slc17a8	0.118989	0.064037	53.817579776281846	5.207	6.968
GSM2661578	Sst.Npy.Zbtb20	0.118063	0.064141	54.32777415447685	5.334	7.194
GSM2661580	Pvalb.C1ql1.Pvalb	0.071463	0.038865	54.38478653289114	4.004	5.357
GSM2661582	Cck.Cxcl14.Calb1.Tac2	0.083493	0.044196	52.93377887966656	4.34	5.708
GSM2661583	Cck.Lmo1.Vip.Fam19a2	0.08091	0.044416	54.89556297120257	4.259	5.734
GSM2661584	Sst.Pnoc.Calb1.Pvalb	0.076608	0.041184	53.75939849624061	4.189	5.546
GSM2661585	Pvalb.Tac1.Syt2	0.058938	0.032519	55.174929587023655	3.627	4.765
GSM2661586	Pvalb.C1ql1.Cpne5	0.037624	0.017603	46.78662555815438	2.434	3.123
GSM2661587	Cacna2d1.Ndnf.Cxcl14	0.05863	0.032751	55.8604809824322	3.491	4.559
GSM2661588	Sst.Pnoc.Calb1.Igfbp5	0.083968	0.045547	54.243283155487795	4.279	5.759
GSM2661589	Sst.Pnoc.Calb1.Igfbp5	0.05829	0.030168	51.755018013381374	3.555	4.738
GSM2661590	Pvalb.C1ql1.Pvalb	0.113191	0.061363	54.211907307118054	5.166	6.962
GSM2661591	Cacna2d1.Lhx6.Reln	0.050139	0.02437	48.60487843794252	3.301	4.273
GSM2661592	Cck.Cxcl14.Calb1.Tnfaip8l3	0.087801	0.045493	51.813760663318185	4.334	5.784
GSM2661593	Pvalb.Tac1.Akr1c18	0.097648	0.05727	58.649434704243816	4.793	6.483
GSM2661594	Pvalb.C1ql1.Pvalb	0.061978	0.031469	50.77446835974055	3.663	4.832
GSM2661595	Sst.Pnoc.Calb1.Igfbp5	0.037174	0.020741	55.794372410824764	2.65	3.355
GSM2661599	Sst.Pnoc.Calb1.Igfbp5	0.052973	0.02699	50.95048420893663	3.3	4.291
GSM2661600	Pvalb.C1ql1.Npy	0.064749	0.030955	47.807688149623935	3.69	4.858
GSM2661601	Calb2.Vip.Gpd1	0.019808	0.009567	48.29866720516963	1.676	2.1
GSM2661602	Sst.Pnoc.Calb1.Igfbp5	0.048271	0.026241	54.36183215595285	3.194	4.186
GSM2661603	Ntng1.Chrm2	0.028333	0.012448	43.93463452511206	2.031	2.566
GSM2661604	Cck.Cxcl14.Slc17a8	0.053596	0.029255	54.58429733562207	3.313	4.303
GSM2661605	Sst.Pnoc.Calb1.Igfbp5	0.046652	0.027259	58.43050673068678	3.097	3.975
GSM2661606	Pvalb.Tac1.Akr1c18	0.115605	0.068206	58.99917823623546	5.092	6.889
GSM2661607	Pvalb.C1ql1.Npy	0.032431	0.016658	51.36443526255743	2.359	3.006
GSM2661608	Pvalb.Tac1.Syt2	0.052927	0.027712	52.35890944130595	3.238	4.211
GSM2661609	Calb2.Cntnap5a.Vip	0.06196	0.031778	51.28792769528728	3.396	4.483
GSM2661610	Pvalb.C1ql1.Pvalb	0.068891	0.035269	51.1953665936044	3.855	5.095
GSM2661612	Sst.Npy.Cort	0.083437	0.042179	50.55191341970588	4.469	5.925
GSM2661613	Calb2.Vip.Igfbp4	0.022998	0.011227	48.81728845986607	1.832	2.296
GSM2661615	Cacna2d1.Ndnf.Rgs10	0.03538	0.019108	54.00791407574901	2.483	3.237
GSM2661617	Cacna2d1.Lhx6.Vwa5a	0.068102	0.035623	52.3083022525036	3.751	4.985
GSM2661618	Pvalb.Tac1.Akr1c18	0.106521	0.05817	54.60895034781874	4.857	6.461
GSM2661619	Cck.Cxcl14.Slc17a8	0.108102	0.058668	54.27096630959649	4.995	6.738
GSM2661620	Calb2.Vip.Igfbp4	0.037164	0.019477	52.40824453772468	2.564	3.316
GSM2661621	Cacna2d1.Ndnf.Npy	0.029935	0.012804	42.772674127275764	2.076	2.63
GSM2661623	Cacna2d1.Ndnf.Npy	0.060942	0.026784	43.94998523185979	3.373	4.371
GSM2661624	Cacna2d1.Lhx6.Reln	0.060543	0.030441	50.279966304940295	3.463	4.539
GSM2661625	Sst.Cryab	0.12202	0.056412	46.231765284379605	5.451	7.375
GSM2661626	Cacna2d1.Lhx6.Reln	0.040377	0.02142	53.05000371498625	2.767	3.571
GSM2661629	Pvalb.Tac1.Nr4a2	0.036885	0.019227	52.1268808458723	2.491	3.195
GSM2661637	Sst.Pnoc.Calb1.Pvalb	0.094462	0.050938	53.92432935995426	4.748	6.421
GSM2661638	Cacna2d1.Lhx6.Reln	0.03755	0.019527	52.002663115845536	2.7	3.496
GSM2661639	Cck.Cxcl14.Vip	0.052044	0.026647	51.200906924909695	3.257	4.248
GSM2661640	Cacna2d1.Ndnf.Rgs10	0.041235	0.021876	53.05201891596945	2.823	3.583
GSM2661641	Sst.Npy.Mgat4c	0.061588	0.032454	52.69533025914139	3.68	4.835
GSM2661643	Cck.Cxcl14.Calb1.Kctd12	0.044967	0.023047	51.25314119243001	3.06	3.868
GSM2661644	Sst.Npy.Cort	0.041274	0.022634	54.83839705383535	2.945	3.78
