	CellType	Reads (M)	Aligned reads (M)	Alignment rate (%)	Gene count (K)	Isoform count (K)
GSM1476021	ca1hippocampus	1.216279	0.192561	15.831976051547384	3.742	4.561
GSM1476022	ca1hippocampus	1.062997	0.465563	43.797207329841946	8.01	11.994
GSM1476023	ca1hippocampus	1.098758	0.489121	44.515807848498035	8.376	12.916
GSM1476024	ca1hippocampus	1.371988	0.478969	34.91058230830007	5.565	7.409
GSM1476025	ca1hippocampus	0.705922	0.189845	26.893197832055098	6.025	8.243
GSM1476026	ca1hippocampus	0.972221	0.352943	36.30275420917672	8.67	13.199
GSM1476027	ca1hippocampus	1.733638	0.617101	35.59572413618068	7.543	10.896
GSM1476029	ca1hippocampus	1.404562	0.597718	42.55547280931707	7.713	11.474
GSM1476030	ca1hippocampus	0.766222	0.267672	34.93400085092833	5.349	7.177
GSM1476031	ca1hippocampus	1.305618	0.547302	41.918999278502596	7.989	11.862
GSM1476032	ca1hippocampus	0.867248	0.297902	34.35026659041012	6.603	9.378
GSM1476033	ca1hippocampus	1.043337	0.4027	38.59730844396393	7.06	10.248
GSM1476034	ca1hippocampus	1.593863	0.55851	35.04128021040704	7.421	10.672
GSM1476035	ca1hippocampus	1.838154	0.745914	40.57951618852392	8.903	13.703
GSM1476036	ca1hippocampus	2.162992	1.065198	49.2465066907321	7.402	10.708
GSM1476037	ca1hippocampus	2.99904	1.134908	37.842376227059326	9.787	15.01
GSM1476038	ca1hippocampus	2.153738	0.589269	27.360291734649245	9.062	13.437
GSM1476039	ca1hippocampus	3.702014	1.350743	36.48670696545177	10.568	16.607
GSM1476041	ca1hippocampus	1.531168	0.691562	45.16565131977679	9.806	16.165
GSM1476042	ca1hippocampus	2.859705	0.429839	15.030886052932036	9.249	13.332
GSM1476043	ca1hippocampus	1.490474	0.548091	36.77293263753678	9.601	14.836
GSM1476044	ca1hippocampus	2.185625	0.859605	39.32993994852731	9.375	14.577
GSM1476045	ca1hippocampus	2.031742	0.933625	45.951946654644146	8.287	12.516
GSM1476046	ca1hippocampus	1.506349	0.565399	37.53439607952739	9.136	14.319
GSM1476047	ca1hippocampus	1.984505	0.870931	43.88656113237307	8.756	13.493
GSM1476048	ca1hippocampus	0.623934	0.243496	39.02592261360977	5.008	6.593
GSM1476050	ca1hippocampus	2.538445	1.045301	41.178792528496786	8.142	11.988
GSM1476051	ca1hippocampus	1.582859	0.278002	17.563282642357912	9.316	13.678
GSM1476052	ca1hippocampus	2.523964	1.080952	42.82755221548326	8.486	12.523
GSM1476053	ca1hippocampus	1.923113	0.5227	27.179890105261627	8.607	12.501
GSM1476054	ca1hippocampus	2.084182	0.811789	38.95000532583047	7.4	10.74
GSM1476055	ca1hippocampus	2.307515	0.963498	41.754788159556924	8.89	13.512
GSM1476056	ca1hippocampus	2.825366	1.111905	39.35437037183855	8.123	11.76
GSM1476057	ca1hippocampus	1.625466	0.587666	36.15369377150922	9.205	14.004
GSM1476058	ca1hippocampus	1.921705	0.700197	36.43623761191234	9.401	14.82
GSM1476059	ca1hippocampus	3.04341	1.157335	38.02757433273861	9.041	13.751
GSM1476060	ca1hippocampus	2.731775	0.400423	14.657978786686312	10.377	15.475
GSM1476061	ca1hippocampus	0.980605	0.308722	31.482809082148265	7.285	9.88
GSM1476062	ca1hippocampus	3.13407	1.14347	36.48514551366115	10.613	17.171
GSM1476063	ca1hippocampus	3.399928	1.582194	46.536103117477786	9.162	14.379
GSM1476064	ca1hippocampus	1.267407	0.443259	34.973690377282125	9.27	14.384
GSM1476065	ca1hippocampus	1.797117	0.771791	42.94606305543824	7.914	11.618
GSM1476066	ca1hippocampus	2.49881	0.653815	26.1650545659734	9.683	14.533
GSM1476067	ca1hippocampus	1.598191	0.56466	35.33119633385497	5.908	7.884
GSM1476068	ca1hippocampus	2.779443	1.253338	45.09313556709024	9.748	15.481
GSM1476069	ca1hippocampus	1.099446	0.542888	49.37832326462601	6.798	9.527
GSM1476070	ca1hippocampus	2.511243	0.897998	35.7591041567861	7.55	10.871
GSM1476071	ca1hippocampus	1.734989	0.773203	44.565296955773206	8.226	12.56
GSM1476072	ca1hippocampus	1.481995	0.256452	17.30451182358915	9.364	14.053
GSM1476073	ca1hippocampus	2.384685	1.020879	42.80980506859397	8.596	13.071
GSM1476074	ca1hippocampus	2.105447	0.99293	47.16005674804448	7.905	11.429
GSM1476075	ca1hippocampus	4.613047	1.911441	41.435541411132384	8.768	13.185
GSM1476076	ca1hippocampus	3.937585	0.646266	16.412750454910814	8.848	12.879
GSM1476078	ca1hippocampus	2.39466	1.174903	49.063457860406075	8.965	13.615
GSM1476079	ca1hippocampus	2.108095	0.685374	32.51153292427523	6.608	9.089
GSM1476080	ca1hippocampus	1.378096	0.522673	37.92718359243478	9.915	16.254
GSM1476081	ca1hippocampus	2.077815	0.956645	46.04091317080683	8.989	14.052
GSM1476082	ca1hippocampus	1.727939	0.847876	49.06863031623223	7.335	10.575
GSM1476083	ca1hippocampus	3.247678	1.291805	39.77626476516453	8.054	11.694
GSM1476084	ca1hippocampus	1.36715	0.581877	42.5613136817467	7.247	10.488
GSM1476085	ca1hippocampus	1.879602	0.743271	39.54406305164604	7.657	11.229
GSM1476086	ca1hippocampus	3.30027	1.378631	41.77327915594785	8.45	12.583
GSM1476088	ca1hippocampus	1.404706	0.442988	31.535994008710723	6.302	8.703
GSM1476089	ca1hippocampus	1.323275	0.464433	35.09723980276209	6.872	9.637
GSM1476090	ca1hippocampus	2.520983	0.816797	32.39994081673696	6.923	9.896
GSM1476091	ca1hippocampus	4.0214	1.599725	39.780300392898	9.626	15.121
GSM1476093	ca1hippocampus	2.438827	1.031677	42.30218051546912	9.296	14.407
GSM1476094	ca1hippocampus	1.85731	0.70547	37.98342764535808	7.687	11.077
GSM1476095	ca1hippocampus	1.268187	0.594857	46.90609507903803	6.949	9.725
GSM1476096	ca1hippocampus	1.061204	0.379657	35.77606190704144	4.952	6.537
GSM1476097	ca1hippocampus	1.809159	0.630412	34.845582947656894	7.171	10.045
GSM1476098	ca1hippocampus	1.679658	0.74877	44.578717810411405	8.622	13.042
GSM1476099	ca1hippocampus	1.145752	0.410546	35.83201251230633	5.559	7.503
GSM1476100	ca1hippocampus	1.734937	0.733624	42.285339467657906	6.577	9.124
GSM1476101	ca1hippocampus	1.344918	0.541464	40.26000098147247	7.705	11.12
GSM1476102	ca1hippocampus	0.633422	0.258731	40.8465446416449	4.863	6.478
GSM1476103	ca1hippocampus	1.089879	0.451539	41.43019546206506	7.384	10.556
GSM1476104	ca1hippocampus	0.880918	0.210334	23.876683187311418	3.696	4.559
GSM1476105	ca1hippocampus	1.266828	0.532634	42.044697464849214	5.947	8.006
GSM1476106	ca1hippocampus	1.477436	0.404463	27.376008165497527	6.329	8.479
GSM1476107	ca1hippocampus	1.345515	0.598986	44.517229462324835	6.548	9.01
GSM1476108	ca1hippocampus	1.295032	0.570046	44.01790843778378	8.109	11.991
GSM1476109	ca1hippocampus	1.269774	0.548619	43.20603508970888	6.395	8.907
GSM1476110	ca1hippocampus	1.471058	0.49399	33.58059301536717	6.422	8.835
GSM1476111	ca1hippocampus	1.460801	0.782205	53.54630781331612	6.751	9.339
GSM1476112	ca1hippocampus	1.641203	0.650269	39.62148497169454	6.043	8.244
GSM1476113	ca1hippocampus	2.470572	0.800863	32.416096353395076	8.398	12.159
GSM1476114	ca1hippocampus	1.073789	0.434456	40.4600903901977	5.858	7.965
GSM1476115	ca1hippocampus	1.209159	0.455924	37.70587656379351	4.711	6.129
GSM1476116	ca1hippocampus	1.311746	0.620546	47.30687190965324	7.168	10.186
GSM1476117	ca1hippocampus	1.495123	0.630455	42.16743371615579	6.51	8.831
GSM1476118	ca1hippocampus	1.299727	0.451019	34.70105645262428	4.985	6.554
GSM1476119	ca1hippocampus	0.972111	0.3254	33.47354365910889	4.868	6.355
GSM1476120	ca1hippocampus	1.14344	0.337277	29.496694185965154	4.027	5.004
GSM1476121	ca1hippocampus	0.967202	0.415703	42.979956617128586	6.111	8.395
GSM1476122	ca1hippocampus	0.91388	0.390395	42.71840941917976	5.824	7.935
GSM1476123	ca1hippocampus	1.577175	0.60995	38.67357775769968	6.683	9.139
GSM1476124	ca1hippocampus	0.940187	0.423041	44.99541048748813	4.59	5.879
GSM1476125	ca1hippocampus	1.671999	0.715423	42.78848252899673	7.289	10.313
GSM1476126	ca1hippocampus	2.28091	0.711792	31.2064921456787	8.278	12.048
GSM1476127	ca1hippocampus	0.919336	0.37032	40.28124646483984	6.213	8.682
GSM1476128	ca1hippocampus	1.040833	0.444149	42.67245561968155	7.174	10.53
GSM1476129	ca1hippocampus	0.897893	0.342556	38.15109372720358	7.924	11.8
GSM1476131	ca1hippocampus	1.053438	0.441768	41.93583295837059	7.015	9.997
GSM1476132	ca1hippocampus	0.951688	0.230703	24.241453081261927	6.124	8.248
GSM1476133	ca1hippocampus	1.014147	0.39653	39.099854360363935	6.465	9.099
GSM1476134	ca1hippocampus	0.761856	0.311181	40.845120337701616	6.194	8.826
GSM1476135	ca1hippocampus	1.108035	0.422501	38.130654717585635	7.813	11.373
GSM1476136	ca1hippocampus	1.215519	0.454915	37.425577058030356	6.026	8.385
GSM1476137	ca1hippocampus	0.928165	0.35236	37.963077685540824	6.277	8.755
GSM1476138	ca1hippocampus	0.959161	0.416653	43.43931832090754	6.778	9.777
GSM1476139	ca1hippocampus	1.242378	0.404766	32.57993943872155	6.74	9.474
GSM1476140	ca1hippocampus	0.872557	0.302963	34.72128468398053	5.414	7.451
GSM1476141	ca1hippocampus	1.033746	0.451316	43.658306779421636	6.655	9.518
GSM1476142	ca1hippocampus	0.958191	0.396293	41.3584556732426	6.284	8.815
GSM1476143	ca1hippocampus	0.986441	0.387833	39.316390944820824	6.767	9.586
GSM1476144	ca1hippocampus	0.970691	0.370244	38.14231305327854	6.977	10.108
GSM1476145	ca1hippocampus	1.049307	0.373859	35.629134276241366	5.606	7.77
GSM1476146	ca1hippocampus	0.999371	0.348916	34.913560629636045	6.661	9.355
GSM1476147	ca1hippocampus	0.869691	0.385207	44.29239810461417	7.122	10.369
GSM1476148	ca1hippocampus	1.138103	0.410934	36.10692529586514	6.595	9.268
GSM1476149	ca1hippocampus	0.910271	0.286977	31.526545391427383	5.712	7.645
GSM1476150	ca1hippocampus	1.062268	0.516007	48.57597141211069	8.344	12.525
GSM1476151	ca1hippocampus	0.696136	0.254793	36.601037728259996	6.048	8.31
GSM1476152	ca1hippocampus	1.019759	0.394241	38.6602128542136	6.181	8.567
GSM1476153	ca1hippocampus	0.853143	0.273801	32.09321297836353	5.835	8.003
GSM1476155	ca1hippocampus	0.710035	0.172817	24.339222714373236	3.881	4.815
GSM1476156	ca1hippocampus	0.765889	0.305026	39.82639782004964	6.221	8.817
GSM1476157	ca1hippocampus	0.829489	0.354793	42.77247799548879	6.626	9.439
GSM1476158	ca1hippocampus	0.961806	0.343881	35.75367589721836	8.254	12.36
GSM1476160	ca1hippocampus	1.322	0.451072	34.120423600605136	8.469	12.857
GSM1476161	ca1hippocampus	0.894616	0.352525	39.405174957747235	7.43	10.91
GSM1476162	ca1hippocampus	0.982887	0.38178	38.842715388442414	8.159	12.223
GSM1476163	ca1hippocampus	0.607676	0.210367	34.618283427352736	5.267	6.971
GSM1476164	ca1hippocampus	1.47982	0.551551	37.27149247881499	8.555	12.704
GSM1476165	ca1hippocampus	1.329812	0.446606	33.58414572886995	7.617	11.328
GSM1476166	ca1hippocampus	0.870285	0.329307	37.83898378117513	6.747	9.627
GSM1476167	ca1hippocampus	1.564148	0.610298	39.01791902045075	9.147	14.273
GSM1476168	ca1hippocampus	0.802382	0.290109	36.1559705975458	6.674	9.419
GSM1476169	ca1hippocampus	0.618894	0.283846	45.8634273397383	7.577	11.23
GSM1476170	ca1hippocampus	0.768589	0.343347	44.67238016677314	8.946	13.952
GSM1476171	ca1hippocampus	1.054398	0.395348	37.49513940656185	8.686	13.303
GSM1476172	ca1hippocampus	0.949248	0.374104	39.410564994606254	8.882	13.783
GSM1476174	ca1hippocampus	1.047898	0.420956	40.17146707026829	6.685	9.49
GSM1476176	ca1hippocampus	1.531071	0.612384	39.99710006916727	9.443	14.881
GSM1476177	ca1hippocampus	1.423943	0.529374	37.17662855886788	10.316	16.894
GSM1476178	ca1hippocampus	0.628376	0.17093	27.201866398462066	4.254	5.306
GSM1476180	ca1hippocampus	1.24857	0.552794	44.27416965007969	9.114	14.274
GSM1476181	ca1hippocampus	1.19267	0.539614	45.24419998826164	9.17	14.234
GSM1476182	ca1hippocampus	1.659776	0.651909	39.27692652502506	9.988	16.28
GSM1476183	ca1hippocampus	1.157258	0.352708	30.477905531869304	8.373	12.432
GSM1476184	ca1hippocampus	0.954048	0.253643	26.58597890252901	5.596	7.341
GSM1476185	ca1hippocampus	1.218741	0.506139	41.52966052672389	8.27	12.378
GSM1476186	ca1hippocampus	1.154651	0.344112	29.80225193586633	8.795	13.437
GSM1476187	ca1hippocampus	0.710237	0.240053	33.798999488903	5.741	7.875
GSM1476188	ca1hippocampus	1.233244	0.560712	45.466428379136644	7.55	11.096
GSM1476189	ca1hippocampus	1.464355	0.359941	24.580173523496693	9.023	13.463
GSM1476190	ca1hippocampus	1.532438	0.426797	27.85084943077632	8.833	13.226
GSM1476191	ca1hippocampus	0.917625	0.409601	44.637079416973165	8.548	13.268
GSM1476192	ca1hippocampus	0.999647	0.448662	44.88204336130654	9.22	14.802
GSM1476193	ca1hippocampus	1.199802	0.511109	42.59944557518657	7.876	11.541
GSM1476194	ca1hippocampus	0.562435	0.17814	31.672993323672955	4.727	6.059
GSM1476196	ca1hippocampus	1.090652	0.504754	46.28002332549705	9.044	14.339
GSM1476197	ca1hippocampus	1.444144	0.619538	42.90001551091858	8.179	12.202
GSM1476198	ca1hippocampus	0.967176	0.392	40.53036882635632	8.954	13.729
GSM1476199	ca1hippocampus	0.880229	0.314937	35.77898478691341	6.782	9.423
GSM1476200	ca1hippocampus	1.295719	0.56254	43.415277540886564	8.127	12.231
GSM1476201	ca1hippocampus	0.721534	0.265789	36.836656346062696	6.23	8.645
GSM1476202	ca1hippocampus	1.294437	0.521849	40.31474687450992	7.301	10.411
GSM1476203	ca1hippocampus	0.852017	0.440472	51.69756002521076	7.425	10.906
GSM1476204	ca1hippocampus	0.802368	0.358322	44.658062136077206	6.57	9.501
GSM1476205	ca1hippocampus	0.609433	0.255064	41.852672894313244	7.402	11.004
GSM1476206	ca1hippocampus	1.205928	0.551464	45.72942994938337	8.308	12.626
GSM1476207	ca1hippocampus	1.19873	0.447729	37.350279045322964	7.676	11.389
GSM1476208	ca1hippocampus	0.909773	0.422024	46.387835207244	7.182	10.386
GSM1476209	ca1hippocampus	0.79434	0.368518	46.392980335876324	8.023	12.054
GSM1476210	ca1hippocampus	0.963694	0.378942	39.32181792145639	7.56	10.941
GSM1476211	ca1hippocampus	0.517143	0.183579	35.498691851190095	3.872	4.916
GSM1476212	ca1hippocampus	1.251194	0.442434	35.360943227029544	9.604	15.235
GSM1476213	ca1hippocampus	1.101681	0.292902	26.586825042820927	4.596	5.874
GSM1476214	ca1hippocampus	0.760603	0.297279	39.08464731272424	6.279	8.753
GSM1476215	ca1hippocampus	0.65727	0.208143	31.667807750239625	7.886	11.994
GSM1476216	ca1hippocampus	0.797484	0.374102	46.91028283953032	7.284	10.615
GSM1476217	ca1hippocampus	2.719365	0.928333	34.13785938996788	8.981	13.722
GSM1476218	ca1hippocampus	4.765624	1.445849	30.339132923621335	8.174	12.152
GSM1476219	ca1hippocampus	1.674029	0.386186	23.069253877919678	5.42	7.088
GSM1476220	ca1hippocampus	1.776145	0.660745	37.201073110585	6.968	9.985
GSM1476221	ca1hippocampus	2.98449	1.008077	33.77719476359445	8.71	13.101
GSM1476222	ca1hippocampus	3.483166	1.229704	35.30420313014079	8.694	13.251
GSM1476223	ca1hippocampus	5.013297	1.95078	38.9121171157424	8.979	13.692
GSM1476224	ca1hippocampus	5.110745	2.001379	39.160220280996214	9.315	14.17
GSM1476225	ca1hippocampus	3.402291	1.276627	37.52256935106374	7.035	9.807
GSM1476226	ca1hippocampus	3.501833	1.060369	30.280398865394208	9.697	15.14
GSM1476227	ca1hippocampus	3.361347	0.99074	29.47449340993358	7.004	9.816
GSM1476228	ca1hippocampus	2.855571	0.952118	33.342473361719954	6.863	9.621
GSM1476229	ca1hippocampus	3.115027	0.763507	24.510445655848248	6.371	8.617
GSM1476230	sscortex	1.704511	0.608638	35.707484433952025	5.653	7.603
GSM1476231	sscortex	1.654165	0.592677	35.829376150504935	6.539	9.174
GSM1476233	sscortex	1.560221	0.433543	27.787281417183845	4.525	5.801
GSM1476235	sscortex	0.943198	0.345921	36.67533222080623	5.98	8.318
GSM1476237	sscortex	1.131434	0.390745	34.53537722925067	7.159	10.177
GSM1476238	sscortex	4.792287	1.495584	31.208147592162156	8.626	12.802
GSM1476239	ca1hippocampus	3.064207	1.0189	33.251670007933534	10.715	17.345
GSM1476240	ca1hippocampus	2.173992	0.643581	29.60365079540311	8.517	12.363
GSM1476241	ca1hippocampus	2.578823	0.64061	24.841177544949772	9.905	15.407
GSM1476242	ca1hippocampus	3.458779	1.433904	41.45694188613959	8.586	12.987
GSM1476243	ca1hippocampus	2.264679	0.554579	24.488194574153777	9.576	14.574
GSM1476245	ca1hippocampus	3.090545	0.685232	22.17188230554805	8.582	12.413
GSM1476246	ca1hippocampus	1.985533	0.666512	33.56841714542141	10.987	18.444
GSM1476247	ca1hippocampus	3.707501	0.940529	25.368273670054304	9.968	15.435
GSM1476248	ca1hippocampus	1.540144	0.529739	34.39542016850372	8.21	11.868
GSM1476249	ca1hippocampus	1.947559	0.836989	42.976310345411875	8.209	12.243
GSM1476250	ca1hippocampus	2.038323	0.660875	32.42248652446153	10.346	16.752
GSM1476251	ca1hippocampus	1.100266	0.272927	24.80554702226552	8.638	12.97
GSM1476252	ca1hippocampus	1.004103	0.439808	43.80108415172547	9.299	15.072
GSM1476254	ca1hippocampus	2.047827	0.657004	32.08298357234278	8.18	11.728
GSM1476255	ca1hippocampus	1.62752	0.587042	36.06972571765631	9.854	16.048
GSM1476256	ca1hippocampus	0.839628	0.317967	37.86998527919507	7.249	10.53
GSM1476257	ca1hippocampus	1.536554	0.634347	41.28374271258934	7.734	11.313
GSM1476258	ca1hippocampus	0.71297	0.17949	25.174972298974712	7.812	11.492
GSM1476259	ca1hippocampus	2.032945	0.709404	34.89538575809971	7.305	10.478
GSM1476260	ca1hippocampus	3.275107	1.283608	39.192856905133176	9.236	14.248
GSM1476261	ca1hippocampus	5.299099	1.215779	22.94312674664127	10.555	16.062
GSM1476262	ca1hippocampus	2.823637	1.320969	46.78253614044581	10.179	16.825
GSM1476263	ca1hippocampus	2.101146	0.886737	42.202540899109344	9.398	14.925
GSM1476264	ca1hippocampus	2.784061	1.237108	44.435376954743454	9.542	15.247
GSM1476265	ca1hippocampus	0.983492	0.226323	23.012185152497427	8.384	12.648
GSM1476266	ca1hippocampus	3.820818	0.980299	25.65678344270782	10.512	16.666
GSM1476267	ca1hippocampus	1.700458	0.665366	39.12863475604807	9.367	14.731
GSM1476268	ca1hippocampus	2.107029	0.677717	32.16457865553821	9.493	14.793
GSM1476269	ca1hippocampus	1.644754	0.464544	28.243980558794814	7.149	9.876
GSM1476270	ca1hippocampus	0.710626	0.255019	35.88652821596733	6.495	8.827
GSM1476271	ca1hippocampus	3.19258	1.46511	45.89109748228705	8.701	12.938
GSM1476272	ca1hippocampus	1.286513	0.52498	40.80642791794564	7.965	11.887
GSM1476273	ca1hippocampus	4.380287	1.948802	44.49028111628302	9.698	15.479
GSM1476275	ca1hippocampus	2.079752	0.934621	44.93906004177421	9.328	14.86
GSM1476276	ca1hippocampus	1.190739	0.465904	39.127298257636646	7.475	11.191
GSM1476277	ca1hippocampus	1.719324	0.792713	46.10608588026457	9.316	14.548
GSM1476278	ca1hippocampus	3.078332	0.87836	28.5336344487859	9.33	14.335
GSM1476279	ca1hippocampus	1.822854	0.695765	38.16899214089554	10.335	16.651
GSM1476280	ca1hippocampus	0.737821	0.235588	31.930237821910733	9.694	15.55
GSM1476281	ca1hippocampus	4.473079	1.762423	39.400667862114666	10.67	17.368
GSM1476282	ca1hippocampus	1.358257	0.544467	40.08571279220354	7.4	10.826
GSM1476283	ca1hippocampus	1.829708	0.370989	20.275858224372413	9.612	14.977
GSM1476284	ca1hippocampus	3.871555	1.748179	45.154440528418164	10.669	17.724
GSM1476285	ca1hippocampus	2.659163	0.963823	36.24535239095911	8.531	12.57
GSM1476286	ca1hippocampus	3.001475	1.264375	42.12512181510757	9.25	14.321
GSM1476287	ca1hippocampus	2.279793	0.964698	42.315157560357456	7.748	11.285
GSM1476288	ca1hippocampus	6.477427	1.661378	25.648733671564344	10.378	16.276
GSM1476289	ca1hippocampus	4.135709	1.528999	36.970662104127726	9.74	15.027
GSM1476290	ca1hippocampus	4.042026	1.357401	33.582193682079236	10.259	16.355
GSM1476291	ca1hippocampus	3.115181	0.919354	29.512057244827826	10.29	16.528
GSM1476292	ca1hippocampus	2.471603	0.952011	38.517957778818044	8.751	13.017
GSM1476293	ca1hippocampus	2.326718	0.612322	26.316983837319345	6.3	8.475
GSM1476295	ca1hippocampus	2.061035	0.708962	34.39834840262295	9.006	13.52
GSM1476296	ca1hippocampus	3.37598	0.668521	19.802279634358023	8.732	12.733
GSM1476297	ca1hippocampus	2.004047	0.705817	35.219583173448534	9.88	15.663
GSM1476298	ca1hippocampus	0.736485	0.188572	25.604323238083598	5.443	7.158
GSM1476299	ca1hippocampus	1.350878	0.403216	29.84843931132197	6.876	9.406
GSM1476300	ca1hippocampus	4.166103	1.530946	36.74767522550451	9.046	13.942
GSM1476301	ca1hippocampus	2.024455	0.746302	36.86434126715585	8.777	13.618
GSM1476303	ca1hippocampus	2.817053	0.582479	20.67689177306923	10.523	16.205
GSM1476304	ca1hippocampus	1.453544	0.465415	32.019326556334036	9.971	15.005
GSM1476305	ca1hippocampus	1.681116	0.465732	27.70373965865532	6.724	9.342
GSM1476306	ca1hippocampus	1.839818	0.629124	34.194904061162575	9.577	15.013
GSM1476307	ca1hippocampus	1.802763	0.314441	17.442170712400912	7.23	10.46
GSM1476308	ca1hippocampus	2.861945	0.809001	28.26752435843456	7.048	9.824
GSM1476309	ca1hippocampus	1.774701	0.601185	33.875283780197336	10.264	17.201
GSM1476310	ca1hippocampus	1.403545	0.579033	41.255036354374106	9.733	15.715
GSM1476311	ca1hippocampus	1.548882	0.54261	35.032365280247305	7.761	11.361
GSM1476312	ca1hippocampus	2.430597	0.603442	24.826904665808442	10.765	16.794
GSM1476313	ca1hippocampus	0.543034	0.206026	37.939797508074996	7.079	10.457
GSM1476314	ca1hippocampus	3.046705	1.01554	33.33240336691606	9.74	15.633
GSM1476315	ca1hippocampus	2.518839	0.682477	27.094903644099528	6.947	9.545
GSM1476316	ca1hippocampus	2.722234	0.942114	34.608119654665984	8.487	12.914
GSM1476317	ca1hippocampus	2.903708	0.902288	31.073647901235248	8.571	12.954
GSM1476318	ca1hippocampus	3.744325	0.458319	12.24036375047572	8.801	12.852
GSM1476319	ca1hippocampus	2.662329	0.769671	28.909687720788824	6.594	9.123
GSM1476321	ca1hippocampus	1.604109	0.433684	27.035818638259617	7.167	10.09
GSM1476322	ca1hippocampus	0.685104	0.21943	32.02871388869426	5.771	7.971
GSM1476324	ca1hippocampus	1.454583	0.302723	20.81166904879268	5.984	8.053
GSM1476325	ca1hippocampus	1.277997	0.22636	17.712091655927203	5.696	7.348
GSM1476326	ca1hippocampus	1.367565	0.59449	43.470694263161164	8.324	12.426
GSM1476327	ca1hippocampus	1.618169	0.291821	18.03402487626447	6.1	7.84
GSM1476328	ca1hippocampus	1.312898	0.23601	17.976263197902657	5.842	7.658
GSM1476329	ca1hippocampus	1.491436	0.301313	20.202878299839885	5.375	6.889
GSM1476330	ca1hippocampus	1.004244	0.192451	19.163768964514603	8.373	12.172
GSM1476331	ca1hippocampus	1.190132	0.319862	26.87617844071078	6.247	8.265
GSM1476333	ca1hippocampus	1.294721	0.234323	18.098339333339	7.148	9.789
GSM1476334	ca1hippocampus	2.134992	0.839308	39.311997422004396	6.664	9.01
GSM1476335	ca1hippocampus	2.208812	0.590913	26.75252579214528	7.299	9.942
GSM1476336	ca1hippocampus	1.723874	0.626721	36.355383282072815	8.176	11.556
GSM1476337	ca1hippocampus	1.486047	0.402386	27.077609254619812	5.835	7.538
GSM1476338	ca1hippocampus	2.523068	0.531362	21.060153749324236	6.85	9.361
GSM1476339	ca1hippocampus	0.890064	0.379281	42.61277840694602	6.916	9.545
GSM1476340	ca1hippocampus	1.011001	0.263083	26.02203163003795	5.469	6.933
GSM1476341	ca1hippocampus	4.106347	1.612272	39.26292639175403	9.958	15.343
GSM1476342	ca1hippocampus	3.020991	1.497238	49.56115393922061	9.078	13.485
GSM1476343	ca1hippocampus	2.257276	0.866017	38.36557868864951	8.092	11.432
GSM1476344	ca1hippocampus	1.03211	0.473958	45.921268081890496	6.281	8.457
GSM1476345	ca1hippocampus	2.782862	0.998958	35.89678539575444	7.344	10.222
GSM1476346	ca1hippocampus	1.164531	0.440856	37.85695700672632	5.001	6.383
GSM1476347	ca1hippocampus	3.076511	1.208183	39.271206896383596	8.968	12.706
GSM1476348	ca1hippocampus	1.283484	0.555766	43.30135786655696	5.633	7.431
GSM1476349	ca1hippocampus	2.8135	0.947275	33.668917718144655	7.887	11.128
GSM1476350	ca1hippocampus	5.027359	2.115115	42.072089938275745	10.152	15.341
GSM1476351	ca1hippocampus	1.475376	0.506315	34.3176925746386	6.563	8.725
GSM1476352	ca1hippocampus	3.22306	1.545155	47.94062164526879	8.498	12.124
GSM1476353	ca1hippocampus	2.583216	1.031282	39.92240679834749	7.616	10.436
GSM1476354	ca1hippocampus	3.360203	1.213963	36.12766847717236	7.994	11.352
GSM1476355	ca1hippocampus	1.186241	0.413657	34.87124454474259	6.778	9.032
GSM1476356	ca1hippocampus	3.099022	1.21371	39.16429118605805	8.881	12.701
GSM1476357	ca1hippocampus	0.44236	0.179966	40.683153992223524	3.903	4.888
GSM1476358	ca1hippocampus	2.221131	0.958354	43.14711739199534	7.294	9.905
GSM1476359	ca1hippocampus	2.060842	0.740143	35.914592190958835	7.821	10.828
GSM1476360	ca1hippocampus	2.682418	1.052834	39.24943837984982	8.187	11.775
GSM1476361	ca1hippocampus	2.073453	0.817093	39.407355749081354	6.724	9.056
GSM1476362	ca1hippocampus	1.758761	0.298949	16.997704634114584	6.111	7.846
GSM1476363	ca1hippocampus	1.626919	0.559529	34.39193961100707	7.086	9.459
GSM1476364	ca1hippocampus	3.358938	1.50716	44.870134548479314	8.624	12.286
GSM1476365	ca1hippocampus	2.110197	0.818284	38.77761175852302	6.802	9.202
GSM1476366	ca1hippocampus	1.449661	0.599373	41.34573531329049	6.661	9.051
GSM1476367	ca1hippocampus	2.733172	0.918731	33.614093807488146	9.299	14.143
GSM1476368	ca1hippocampus	2.024283	0.96467	47.65489805526204	9.924	15.398
GSM1476370	ca1hippocampus	2.311439	0.804492	34.804812067287955	8.231	11.5
GSM1476371	ca1hippocampus	2.049776	0.904883	44.14545784514991	9.152	14.334
GSM1476372	ca1hippocampus	1.350354	0.732016	54.20919255247142	7.209	10.16
GSM1476374	ca1hippocampus	0.892574	0.387927	43.46160654466745	8.911	13.466
GSM1476375	ca1hippocampus	2.248753	0.892981	39.71005263806207	10.08	15.601
GSM1476376	ca1hippocampus	1.449957	0.612428	42.23766635838167	8.522	12.444
GSM1476377	ca1hippocampus	1.37839	0.618043	44.83803567930702	7.586	10.759
GSM1476378	ca1hippocampus	2.043531	0.596582	29.19368485234625	8.219	11.883
